id,appId,createdAt,date,detectedLang,lang,replyDate,replyText,score,store,text,title,url,userImage,userName,version,category,isGeneric,sentiment,subcategory
550518b8-c046-456c-8798-53b864adc0f2,com.meuposto,"2024-08-20 11:08:54","2024-08-19 10:18:19",pt,pt,NULL,NULL,1,google,"Decepção. Só tem causado perda de tempo no posto e não vai",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=550518b8-c046-456c-8798-53b864adc0f2,https://play-lh.googleusercontent.com/a-/ALV-UjVvf_CQXOpynfCKYJidfLFcSbm4aw8NGd76uhPKL8eI5u2VYNgm1w,"Luquésio Oliveira",4.62.110,Complaint,0,Negative,Login
a68dff0a-6274-49fe-81e0-1e5384e21c91,com.meuposto,"2024-08-20 10:07:49","2024-08-19 09:51:57",pt,pt,NULL,NULL,1,google,"Tem 3 dias que eu tento usar o meu dinheiro em conta e não deixa nem usar pra abastecer e nem pra transferir via Pix.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=a68dff0a-6274-49fe-81e0-1e5384e21c91,https://play-lh.googleusercontent.com/a/ACg8ocIuRIEstTLduODKZ0TrieujVLSX0Xr4jFj3rdDSwc1hjzoa_g=mo,"Bruno Barreto",4.62.110,Complaint,0,Negative,Login
9a58dbf7-b423-435b-9ee6-83f9077d4348,com.meuposto,"2024-08-20 10:07:49","2024-08-19 09:48:27",NULL,pt,NULL,NULL,1,google,"Sempre falha no momento do pagamento",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=9a58dbf7-b423-435b-9ee6-83f9077d4348,https://play-lh.googleusercontent.com/a/ACg8ocKGIlVSQ7I4tswFrDux06RzaeDFnaxuMbxhkQ7vKmG9X4IBlxE=mo,"Uriel Morato",4.62.110,Complaint,1,Negative,Performance
da97e26d-840c-4854-b722-7960dba2d9dc,com.meuposto,"2024-08-20 10:07:49","2024-08-19 09:24:00",pt,pt,NULL,NULL,1,google,"O aplicativo vive dando problemas. Limita a quantidade de abastecimentos diários. A viver dando problemas no Pix. Faz uma semana que não consigo nem usar o saldo, nem transferi-lo. Os próprios frentistas estão insatisfeitos com o aplicativo. A última atualização ferrou tudo. Os pontos simplesmente somem.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=da97e26d-840c-4854-b722-7960dba2d9dc,https://play-lh.googleusercontent.com/a-/ALV-UjWd0MsYYI2aZqMfe47NZQLl-pJNCIgiwQGwhazZmcguQIND7-I,"Augusto Oliveira",NULL,Complaint,0,Negative,Login
361ea95d-024c-4aa2-8cc3-668f1091ddde,com.meuposto,"2024-08-20 09:09:14","2024-08-19 08:58:23",pt,pt,NULL,NULL,1,google,"Nao carrega o app novo. Tentei em varios locais, com wifi e 4 g, sem sucesso. Decepcionante, parece que não querem que o cliente se beneficie. Vou passar a abastecer na shell, la funciona",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=361ea95d-024c-4aa2-8cc3-668f1091ddde,https://play-lh.googleusercontent.com/a-/ALV-UjV6_gyz5V99YnC516FIDe52YOLbvPd9_Vhpf6gYZaKFlWRfU_La,"marcos gomes",4.62.110,Complaint,0,Negative,Performance
7e3ccacb-d61d-4f9e-a1a1-628c45e1e99d,com.meuposto,"2024-08-20 09:09:14","2024-08-19 07:44:22",pt,pt,NULL,NULL,1,google,"A aplicativo e horrível estou tentando cadastrar faz dias e só aparece que está indisponível.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=7e3ccacb-d61d-4f9e-a1a1-628c45e1e99d,https://play-lh.googleusercontent.com/a-/ALV-UjVA9KdUGN6d8OPUOD0uM6BJzQs8iK5RYgjCIY3GHJu-Ragzs5Rq,"Cesar Mattos",NULL,Complaint,0,Negative,Login
cc3c4013-bc2a-47c6-9804-d5470118f13e,com.meuposto,"2024-08-20 04:21:05","2024-08-19 03:26:25",pt,pt,NULL,NULL,1,google,"App simplesmente não deixa resgatar o saldo de cashback horrível",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=cc3c4013-bc2a-47c6-9804-d5470118f13e,https://play-lh.googleusercontent.com/a-/ALV-UjXE1h2rzK6HtC3asQs2cilR95HJym1fFQAG4yFLnQ2fZFKIHE7z,"Ronaldo Santos",4.62.110,Complaint,0,Negative,"Generic complaint"
b9de8fed-28e2-4e93-a3ad-1a583f08cf00,com.meuposto,"2024-08-20 04:21:05","2024-08-19 00:35:42",pt,pt,NULL,NULL,1,google,"A uma semana não consigo efetuar pagamento via Pix e não consigo mexer no dinheiro que tenho no KMV.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=b9de8fed-28e2-4e93-a3ad-1a583f08cf00,https://play-lh.googleusercontent.com/a-/ALV-UjWc40E7JUJaMbLMvpQoTyz7pXmKYEx1jNUNl1PuTAqkjlvTDw4,"Lucas Eduardo",4.62.110,Complaint,0,Negative,Features
1805a64f-f079-40cd-992b-33fbd82d24cb,com.meuposto,"2023-09-18 03:39:59","2024-08-19 00:25:37",pt,pt,"2023-09-20 15:17:50","Essa não é a experiência que planejamos para você. Por gentileza, entre em contato com a gente através desse link: forms.office.com/r/FpWyX46vYQ (digite no navegador) e preencha o formulário com todas as informações. Por lá, vamos analisar tudo e entraremos em contato. Depois retorne aqui para nos reavaliar, tudo bem? Equipe abastece-aí",1,google,"Gostaria de saber se tem alguma previsão para o aplicativo voltar a funcionar normalmente?!?! Pois estou com o valor preso e não consigo usar. Uso o aplicativo como controle, e tem um saldo com valor de abastecimento que colocou para passar o mês. E estou sem poder usar! E causando alguns transtornos financeiro. Grato. ESPERO RESPOSTAS.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=1805a64f-f079-40cd-992b-33fbd82d24cb,https://play-lh.googleusercontent.com/a-/ALV-UjU1FXPwEpMyYlJPfPgJaV4O8TK0cX2dAbbb8FiuDjEBvGL4plEvzQ,"Private Trainer",4.62.110,Doubt,0,Neutral,NULL
20c17f9c-0604-4b13-80f1-e8f0d91af843,com.meuposto,"2024-08-20 04:21:05","2024-08-19 00:10:00",pt,pt,NULL,NULL,1,google,"Decepção total não consigo nem me cadastrar, sou inscrita antiga no KL VANTAGEM fiquei um tempo sem usar pois fiquei sem moto e agora tenho carro e não consigo usar esse novo app. Abasteço meu carro e não consigo cadastrar no app. JÁ PERDI MILHARES DE PONTOS POIS ABASTEÇO TODA SEMANA. Pra que um app desse se não funciona? Não da pra se CADASTRAR, COMO FICA MEUS PREJUÍZOS? MEUS PONTOS?",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=20c17f9c-0604-4b13-80f1-e8f0d91af843,https://play-lh.googleusercontent.com/a-/ALV-UjXYe4F9jHfTz-3jTjsvTShjsGxTgGDSADL1DFHUyYfatNQuCRM,"Giane Muniz",NULL,Complaint,0,Negative,Login
848f174e-fb8d-4755-9d65-8b65f1d58564,com.meuposto,"2024-08-20 04:21:05","2024-08-19 00:02:58",pt,pt,"2020-12-09 01:22:45","Oi, Antonio! Sentimos muito por isso e queremos te ajudar a resolver! Explica direitinho por aqui https://bit.ly/3lKCoyb, nossa equipe está pronta para te ajudar! Você vai ver, poderá voltar a usar seu km de vantagens e cashback em nossos postos e parceiros mais rápido do que imagina! 😉 abastece aí - Cashback e Km de Vantagens",1,google,"NÃO PERCA TEMPO KM DE VAMTAGEMS N FUNCIONA QUEREMOS E DESCONTO EM DINHEIRO NA HORA. Tive desconto sim nas primeiras vezes depois não tenho mais inclusive NÃO CONSIGO USAR MEU CASH BECK PRA PAGAR O ABASTECIMENTO",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=848f174e-fb8d-4755-9d65-8b65f1d58564,https://play-lh.googleusercontent.com/a/ACg8ocJZ13OV-QvjDmNENnt9lMWLCSZndIaWeMUy-EZINOvhJsRVeg=mo,"Antonio Gomes",4.62.108,Complaint,0,Negative,Performance
40f2cc4b-b434-4de5-8e16-96ad514f903a,com.meuposto,"2023-05-25 16:00:37","2024-08-18 22:19:13",pt,pt,"2023-05-26 16:38:53","Olá, Jeziel! Que alegria receber a sua avaliação. No abastece-aí preparamos um mundo de benefícios para você abastecer e aproveitar. Maravilha, não é? Queremos sempre te proporcionar a melhor experiência em nosso app. Ficamos à disposição! 💛💙 Equipe abastece-aí",4,google,"Uma boa opção, melhorou bastante, agora possibilita obter os 5% de desconto. Reduziram as falhas e travamentos na hora de utilizar. Hoje não permitiu o uso do saldo existente. Travou e precisou ser reiniciado para concluir sem a possibilidade de utilização do saldo existente.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=40f2cc4b-b434-4de5-8e16-96ad514f903a,https://play-lh.googleusercontent.com/a/ACg8ocLih6A8NdbJiK6Jdfb1dls7JMrLxiwzHG1wXzqLeoksVYwPhQ=mo,"Jeziel Dutra",4.62.108,Complaint,0,Mixed,Features
bd3da665-f8a5-4908-a992-e43a8338eb10,com.meuposto,"2024-08-19 22:10:45","2024-08-18 21:34:06",pt,pt,NULL,NULL,1,google,"Meu dinheiro está preso há mais de 48 horas neste aplicativo e ninguém toma uma atitude! Assim que receber vou desinstalar e nunca mais abasteço em um posto com essa bandeira",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=bd3da665-f8a5-4908-a992-e43a8338eb10,https://play-lh.googleusercontent.com/a-/ALV-UjUn2Dc7dfL5tQpNBv2Zf8rOcni_eNlGUiSIoATk9oZYyI8viI5U,"Luiz Soares",4.62.110,Complaint,0,Negative,"Customer service"
c69ee23d-4273-488b-8aab-d1414f319909,com.meuposto,"2024-08-19 21:11:31","2024-08-18 20:58:05",pt,pt,NULL,NULL,1,google,"Estou a mais de 1 semana tentando entrar e o app n funciona",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=c69ee23d-4273-488b-8aab-d1414f319909,https://play-lh.googleusercontent.com/a/ACg8ocLyZD1KbGhTvb9tCKLQubXcxSMmXFEnTE1a_l_YpE1kCBaEpw=mo,"paulo diego Haick",4.62.110,Complaint,0,Negative,Performance
edbd7659-e553-4bf4-bbab-eb194852f06f,com.meuposto,"2024-08-15 04:04:36","2024-08-18 20:08:21",pt,pt,"2024-08-16 15:23:36","Ariel, vamos garantir que a sua experiência seja 5 estrelas! Nos contate pelo telefone (11) 3003-3424, ou acesse o formulário no site digitando esse link: https://bit.ly/3JiHb7c no seu navegador, ok? Assim a gente entende melhor a situação e te ajuda a aproveitar ao máximo o KMV! Equipe KMV",5,google,"hoje foi o dia em que o app resolveu meu problema, me devolvendo o Pix enviado e não recebido na plataforma, estou aqui para avisar vocês usuários que meu problema foi resolvido , foi devolvido o Pix no valor correto , muito obrigado KMV ( abastece ai) pela atenção e compreensão. muito grato a vocês .",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=edbd7659-e553-4bf4-bbab-eb194852f06f,https://play-lh.googleusercontent.com/a/ACg8ocKMjNaY0PgCTeCO_TLiBIVro06yIuGOnT0Dj8Tua5NXEdjwUQ=mo,"Ariel Uriarte",4.62.110,Complaint,0,Negative,"Customer service"
45429c0f-aa03-4ab7-8f03-5f3bbb9aac2a,com.meuposto,"2024-08-19 20:11:41","2024-08-18 20:06:15",NULL,pt,"2024-08-20 13:03:10","Olá, Claudemir! Agradecemos pela avaliação positiva! Ficamos contentes em receber seu reconhecimento. Continuaremos nos aprimorando para manter um serviço 5 estrelas. Aproveite nossos benefícios, cashback, Km de vantagens, descontos nas lojas AmPm e mais. 💛💙 Equipe KMV",5,google,"Muito bom",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=45429c0f-aa03-4ab7-8f03-5f3bbb9aac2a,https://play-lh.googleusercontent.com/a-/ALV-UjXlbubRERaTb5y1jqG7D1yInbTUCixEnD53Qz6I4mnLLi80MW84oA,"Claudemir Lopes De Sousa",4.62.110,Compliment,1,Positive,"Generic compliment"
c6e6ee6f-785b-4ae0-85f6-115b7741e2c0,com.meuposto,"2024-08-19 20:11:41","2024-08-18 19:52:59",pt,pt,NULL,NULL,1,google,"App inútil, todas as vezes que tento fazer o cadastro vem a mensagem que o cadastro está indisponível no momento, e pelos comentários que vi, já tem um tempo que esse problema acontece e os responsáveis não fazem nada... RIDÍCULA essa situação",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=c6e6ee6f-785b-4ae0-85f6-115b7741e2c0,https://play-lh.googleusercontent.com/a-/ALV-UjWzKIunHiPmwgsrg1ibv-qGbpM795V-T-XOam1W1MSU4EMtbA7h,"Angélica Maciel",4.62.110,Complaint,0,Negative,Login
7d9fc9af-866f-475c-8c3a-59b1dceea9d8,com.meuposto,"2024-08-19 20:11:41","2024-08-18 19:32:03",pt,pt,NULL,NULL,5,google,"Ótimo app, mas as vezes a máquina dos postos ficam fora do ar e não há como acumular.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=7d9fc9af-866f-475c-8c3a-59b1dceea9d8,https://play-lh.googleusercontent.com/a-/ALV-UjUDELmflVBAiHim6bd_bysP66ybrI9d3ZbayKzqFijoOdwzQqM,"André Nascimento",4.62.110,Complaint,0,Mixed,Features
11723ef3-36ff-43ac-8488-7928754788cf,com.meuposto,"2024-08-19 20:11:41","2024-08-18 19:19:25",pt,pt,NULL,NULL,1,google,"Agora não funciona mais pix tempo todo fala Pix indispensável app cada dia dica pior",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=11723ef3-36ff-43ac-8488-7928754788cf,https://play-lh.googleusercontent.com/a/ACg8ocLVIhg7Goe_nUFxxZqfcl5l4igUWxGQL-_hYQHMxHHaHEUnLQ=mo,Uber.colombrasil,4.62.110,Complaint,0,Negative,Performance
d0358f3e-1e25-48c6-9bbe-4e58b746cf68,com.meuposto,"2024-08-19 18:11:03","2024-08-18 17:50:40",pt,pt,NULL,NULL,3,google,"O aplicativo funcionava bem até a última atualização. De lá pra cá não está fazendo mais o PIX pra gente transferir pra nossa conta o valor resgatado. O jeito é caçar o concorrente, outra revendedora!",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=d0358f3e-1e25-48c6-9bbe-4e58b746cf68,https://play-lh.googleusercontent.com/a-/ALV-UjVhTxeiucmevQtMAa3gCttwFDjDGqB1N_5mzikjcRFN8ds2MDfs,"Marcelo Andrade",NULL,Complaint,0,Negative,Performance
0852e566-3a9c-4fb6-9ba9-f85d0f8fd4db,com.meuposto,"2024-08-19 18:11:03","2024-08-18 17:21:48",cs,pt,NULL,NULL,3,google,"Sem calibrador",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=0852e566-3a9c-4fb6-9ba9-f85d0f8fd4db,https://play-lh.googleusercontent.com/a-/ALV-UjUblnUqnVvIg8ZhGsw6C4Iy6JPYqeHyXBZ9E7AUsIu0G4E6RVQ,"Gabriela Neme",NULL,NULL,NULL,NULL,NULL
157c4787-1c44-434e-8f98-c734af7a939d,com.meuposto,"2024-08-14 09:07:54","2024-08-18 17:00:53",pt,pt,"2024-08-14 18:12:26","Olá, Mara! Pedimos sinceras desculpas por isso. Por gentileza, nos chame pelo número (11) 3003-3424 ou relate a situação pelo formulário no site: https://bit.ly/3JiHb7c (digite este link no navegador). Iremos te auxiliar com segurança e rapidez. Conte conosco! Equipe KMV",1,google,"Pix fora do ar há mais desde 11.08.2024,hj já é dia 18.08.2024suporte não dá satisfação, use só p abastecer no seu cartão nao deixem dinheiro lá, péssimo serviço e atendimento pior ainda! Estou com valor na conta sem poder utilizar, nem mesmo abastecer usando o saldo! Picaretagem? Ou somente incompetência mesmo, difícil dizer!",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=157c4787-1c44-434e-8f98-c734af7a939d,https://play-lh.googleusercontent.com/a-/ALV-UjUzMy4XV_hWSiJ3wqImWtgb3WVzopGTjM72WlV0Y1Ke2lYZrb3jyg,"Mara Leicht",4.62.110,Complaint,0,Negative,"Customer service"
4914893a-a880-4f8f-9712-498df8b8d1df,com.meuposto,"2024-08-19 17:11:00","2024-08-18 16:47:09",NULL,pt,NULL,NULL,5,google,Top,NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=4914893a-a880-4f8f-9712-498df8b8d1df,https://play-lh.googleusercontent.com/a-/ALV-UjVBQlOpGN_mNg64as0sPQL6tbIU1sPwqRrFM1JEiMkPCPh4YjU,"Rancho Terra Bela - Mini Animais",NULL,Compliment,1,Positive,"Generic compliment"
3b35b23b-84c1-4bd8-8a30-c3617d3ece35,com.meuposto,"2024-08-19 17:11:00","2024-08-18 16:33:37",pt,pt,NULL,NULL,1,google,"Absurdo, falta de respeito com agente 😕 tenho saldo na conta, estou querendo transferir via Pix mas aparece a mensagem que o serviço via Pix está indisponível. Palhaçada.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=3b35b23b-84c1-4bd8-8a30-c3617d3ece35,https://play-lh.googleusercontent.com/a-/ALV-UjWviPopk_aeBTLVroGQPu-0_IF1rzaUkR80lfxbjsDYH94HTBO2,"Bruno Alex dos Santos Fernández Fernández",4.62.110,Complaint,0,Negative,Features
be41529d-2711-4f94-948a-2cdad82b7583,com.meuposto,"2024-08-19 17:11:00","2024-08-18 16:31:48",NULL,pt,NULL,NULL,5,google,Ótima,NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=be41529d-2711-4f94-948a-2cdad82b7583,https://play-lh.googleusercontent.com/a/ACg8ocJpQ66aiL9AgLrzKwCLKMj08XugQpfogLRSuNd9r0faR3R2SQ=mo,"Sebastião Lucas Barros",4.62.108,Compliment,1,Positive,"Generic compliment"
97df668d-27df-4360-99e4-64d768838048,com.meuposto,"2024-08-19 17:11:00","2024-08-18 16:14:17",pt,pt,NULL,NULL,1,google,"Quando conseguir fazer o cadastro quem sabe eu uso. #sqn",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=97df668d-27df-4360-99e4-64d768838048,https://play-lh.googleusercontent.com/a-/ALV-UjUvCmTy0rJhiMZYshiSXTk4TDY3KUeoD1nIIlgo5wgUsL5Cn5_Q,"Marcos Rogério Pacheco",4.62.110,Complaint,0,Negative,Login
5274b101-7174-4880-9224-2166df9566f6,com.meuposto,"2024-08-19 16:10:20","2024-08-18 15:31:04",pt,pt,NULL,NULL,1,google,"meu saldo está bloqueado. como resolver esse problema, ultimamente vcs estão deixando a desejar com esse app , se não quer pagar as promoções encerre o app.. tenho 15$ e não consigo usar, e agora?",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=5274b101-7174-4880-9224-2166df9566f6,https://play-lh.googleusercontent.com/a-/ALV-UjWxxlmcDTr_3ZKvIPvshA21Qj3pjXAGD3xHaGdFF-JPsJkUa3FC,"ctn 1989",4.62.110,Complaint,0,Negative,"Generic complaint"
28d559b3-1be9-48ef-ae69-889ea8f75f61,com.meuposto,"2024-08-19 16:10:20","2024-08-18 15:18:54",pt,pt,NULL,NULL,1,google,"Shell Box funciona, acho que vou abastecer lá.",NULL,https://play.google.com/store/apps/details?id=com.gigigo.ipirangaconectcar&reviewId=28d559b3-1be9-48ef-ae69-889ea8f75f61,https://play-lh.googleusercontent.com/a-/ALV-UjUyq9IG8EknRNBWk-FfruFYSuz-H89FIUOycu7n9td4YX9qQB5R,"Dyego Henrique Alves da Silva",4.62.110,Complaint,1,Negative,Performance
